OTU,SB01,SB02,SB03,SB04,SB05,SB06,SB07,SB08,SB09,SB10,SB11,SB12,SB13,SB14,SB15,SB16,XS01,XS02,XS03,XS04,XS05,XS06,XS07,XS08,XS09,XS10,XS11,XS12,XS13,XS14,XS15,XS16
CL01966,31,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,7,0,1,0,0,0,3,0,3,9,0,0,0,0,0,0
CL01980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,2
CL01979,0,0,0,4,0,0,0,0,3,0,6,0,0,24,0,5,0,0,0,0,0,0,4,0,1,0,8,0,0,10,0,0
CL01972,0,0,0,0,2,0,0,1,6,0,2,0,0,15,0,3,0,0,0,0,3,0,3,0,16,0,0,0,0,6,0,8
CL01963,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01976,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,34,0
CL01970,0,0,0,0,2,9,5,2,0,0,1,0,0,0,0,10,0,0,0,0,17,0,0,0,0,1,1,0,17,0,0,0
CL01975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
CL01968,0,0,0,0,0,0,0,0,0,0,6,2,0,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9
CL01997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,30,0,0,0,0
CL01988,0,1,0,11,0,0,0,1,5,0,0,1,0,0,1,1,2,16,10,5,0,0,0,0,1,2,1,0,0,1,5,0
CL01984,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
CL01995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,53
CL02002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0
CL01991,0,0,0,0,0,0,0,0,0,0,0,3,0,14,13,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16
CL01999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01990,18,3,22,2,0,0,0,0,2,0,3,3,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,0
CL01986,0,8,0,15,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,6,16,12,0,0,0,0,0
CL01989,1,0,0,9,0,0,0,0,1,3,0,0,0,1,0,0,3,1,0,2,1,0,27,5,6,3,0,0,0,0,0,1
CL01992,0,0,0,0,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
CL01998,0,0,0,0,10,3,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,32
CL02000,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL01987,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,27,0,16,0,0,0,0,0
CL01985,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2,0
CL01994,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CL02009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02004,0,0,0,0,0,0,0,0,1,0,12,8,0,0,0,0,0,0,8,1,0,0,0,0,0,3,25,0,0,0,0,5
CL02024,0,0,0,0,3,0,1,21,0,0,0,0,0,5,0,4,0,0,0,0,5,0,0,0,0,24,0,0,0,0,0,0
CL02008,0,0,0,0,0,0,0,2,0,0,9,0,0,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
CL02022,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,6,0,0,0,0,0,0,0,0
CL02021,0,0,0,0,0,0,1,0,6,0,1,0,0,0,12,5,0,0,0,0,21,0,0,0,6,0,0,0,0,0,11,0
CL02011,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,23
CL02018,0,0,0,0,2,1,7,0,0,0,0,0,0,16,28,0,0,0,1,0,2,6,0,0,0,0,0,0,0,0,0,0
CL02015,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0
CL02007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
CL02019,3,15,14,1,0,0,0,3,6,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CL02016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,0,0,0,0,0,0,0,0,0,0
CL02025,7,0,0,2,14,3,14,1,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,1,0,18,3,0,0,18,0
CL02012,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,21,0,8,0,0,0,29,0,0,0,0
CL02017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0
CL02010,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
CL02006,1,2,0,1,0,0,15,1,2,4,3,9,0,0,1,0,0,3,10,3,0,3,1,1,0,0,0,2,1,0,0,0
CL02003,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02005,0,0,0,2,0,0,0,0,0,0,3,0,0,6,9,0,0,0,0,37,0,0,0,0,0,0,0,0,1,5,0,0
CL02020,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,5
CL02023,36,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02035,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02040,0,0,14,0,6,0,0,0,0,1,6,0,0,18,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,4,0
CL02042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
CL02043,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45
CL02027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02036,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
CL02038,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02029,0,0,0,3,4,26,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0
CL02028,0,1,0,0,0,0,3,0,0,32,0,0,9,0,0,0,1,1,0,0,0,1,2,0,0,0,0,9,0,0,0,3
CL02039,0,0,0,0,17,0,14,13,0,0,7,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CL02045,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,1,9,28,5,0,0,0,0,0,0,0,1
CL02044,0,0,0,0,0,0,10,0,0,8,3,2,0,0,2,0,0,0,0,0,0,12,22,0,0,0,3,0,0,0,0,0
CL02033,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
CL02032,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,6
CL02041,0,0,0,2,0,12,0,19,0,18,2,2,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,0,0,0
CL02037,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,2,0,0,9,0,0,0,15
CL02030,0,0,0,0,0,0,0,0,0,1,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0
CL02034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
CL02059,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0
CL02052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
CL02050,0,0,0,6,0,0,0,0,0,0,0,0,0,1,7,21,0,0,0,3,0,0,0,0,0,0,0,0,15,2,6,0
CL02075,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02072,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
CL02080,0,0,2,0,0,15,0,0,0,0,9,0,0,0,0,20,7,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0
CL02048,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
CL02051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
CL02068,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02056,0,0,0,0,0,0,0,0,0,0,0,0,11,3,14,3,0,0,0,0,0,0,0,0,0,1,0,0,0,3,22,4
CL02046,25,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0
CL02065,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
CL02047,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,22,0,0,4,0,0,0,0,9,1,0,0,0,0,1,18,0
CL02073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
CL02070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,18
CL02078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
CL02077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
CL02063,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02055,0,0,0,0,6,1,4,4,3,0,0,0,2,0,0,1,0,0,1,0,3,10,4,6,0,5,5,6,0,0,0,0
CL02069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
CL02060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2
CL02071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,11,15,5,6,3,4,9,1,0,0,0
CL02066,0,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,6,0,0,5,5,9,11,8,3,3,3,0,0,0,0
CL02064,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,5,8,0,0,0,0,0,0,0,0,0,0,0,0
CL02067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1
CL02058,0,0,8,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0
CL02049,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CL02062,0,1,0,0,0,0,0,5,0,11,2,2,2,9,0,0,0,0,0,0,14,4,2,1,5,0,3,0,0,0,0,0
CL02053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,15,2,0,0,0,0,3,1,0,0
CL02076,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
CL02079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
CL02084,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02089,0,0,0,0,0,2,0,7,0,1,4,0,0,0,19,0,0,0,0,0,0,3,0,13,2,0,0,0,0,9,0,0
CL02098,3,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,21,3,0,0,10,2,0,11,0,0,0,0,0,0,2,0
CL02087,0,0,0,6,4,0,0,0,0,0,4,0,0,13,14,0,0,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0
CL02094,0,0,0,0,0,5,0,0,0,2,0,3,0,0,0,0,0,0,0,8,25,2,0,1,1,0,13,0,0,0,0,0
CL02086,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,23
CL02093,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,31
CL02081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,52,0,0,0,0,0,0,0
CL02090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0
CL02088,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02095,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,9,34,0,6,0,0,0,4,0,0,4,0,0,0,0
CL02096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,55,0,1,0,0,0,0,0,0,0
CL02097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02092,0,0,0,0,8,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,0
CL02083,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4
CL02085,0,0,0,0,9,10,16,0,0,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
CL02101,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,10
CL02102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,41
CL02108,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,49,0,0,0,0,0,0,0,0,0,0,0,0
CL02117,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,5,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,4
CL02111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54,3,0,0,0
CL02107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0
CL02103,0,0,0,0,0,0,7,5,1,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
CL02116,0,0,0,0,0,0,0,0,1,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,12,0,0,0,0
CL02115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,22,0,12,0,0,0,0,0
CL02104,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,5
CL02110,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
CL02112,0,0,0,0,0,1,3,1,4,0,2,0,0,24,8,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
CL02118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
CL02100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,47,6,0,1
CL02105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
CL02106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
CL02139,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02119,0,0,0,0,0,0,0,0,0,2,1,0,4,0,3,19,0,0,0,0,0,0,0,2,7,3,0,0,0,6,0,11
CL02136,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,7,5,0,29,0,0,0
CL02138,0,0,0,0,0,0,0,0,0,0,0,0,49,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02126,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,0,8,0,0,0
CL02133,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,19,3,4
CL02142,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,8
CL02134,0,0,0,0,0,0,0,0,0,0,3,0,0,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02135,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
CL02131,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
CL02130,15,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,5,11,6,0,0,0,0,0,0,12,0
CL02143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
CL02125,0,0,0,1,0,0,0,0,1,0,2,0,3,0,1,0,0,0,3,1,3,4,21,0,0,0,1,0,14,0,0,3
CL02129,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
CL02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
CL02122,0,0,0,0,5,23,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0
CL02137,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,1,0,0,0,0
CL02120,4,0,0,0,0,0,6,0,0,0,3,8,0,0,0,0,7,0,0,1,1,0,5,9,0,0,5,5,4,0,0,0
CL02140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,10,0,0,0,0,0,0,0,0
CL02141,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,5,0,16,0,13,0,0,2,1
CL02148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
CL02156,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0
CL02164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,0
CL02150,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,13,0,3,0,3,20,0,1,0,0,0,8
CL02151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02169,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,20,0,1,0,0,0,0,3,1,0,0,0,0,0,0
CL02155,0,0,0,0,0,5,0,0,25,0,0,0,0,0,0,0,0,6,0,0,9,8,0,0,0,0,0,0,0,0,4,0
CL02171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
CL02170,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
CL02160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
CL02144,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
CL02168,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
CL02147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0
CL02146,0,0,0,0,0,12,23,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,10,0,4,0,0,0,0
CL02163,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
CL02152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
CL02158,0,0,0,0,0,0,0,0,0,0,15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,37,0
CL02157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47,6,0,0,0,0,0,0,0,0,0
CL02166,9,0,0,0,0,8,2,0,0,0,0,11,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,10,0,0,6,0
CL02153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
CL02162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,50,0,0
CL02149,0,0,0,7,0,5,2,8,1,0,1,2,0,0,4,5,0,0,1,3,3,2,2,1,1,0,3,0,0,3,1,2
CL02167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
CL02165,0,0,23,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
CL02159,0,0,0,0,0,0,0,4,6,1,2,0,12,0,1,0,0,2,1,2,0,0,0,0,6,0,1,0,0,14,5,0
CL02193,0,0,0,0,0,1,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02178,0,0,0,0,0,0,0,0,0,26,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
CL02174,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0
CL02182,0,0,0,0,0,1,0,1,0,0,0,0,0,46,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
CL02191,0,0,0,0,0,0,1,0,0,1,4,8,8,0,0,16,0,0,0,0,6,0,4,0,0,0,0,8,0,0,0,0
CL02198,0,0,0,12,0,0,0,0,2,0,5,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,1,0,0,0,0
CL02195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
CL02181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0
CL02185,0,0,0,0,0,0,0,0,0,29,0,10,0,0,5,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0
CL02192,0,1,0,1,0,11,2,3,4,0,0,1,0,0,0,0,0,20,4,3,0,0,1,0,2,0,0,1,0,0,2,0
CL02179,0,7,0,3,0,8,0,0,3,0,0,6,0,0,0,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
CL02188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
CL02183,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,0,2,0,0,0,7,0,1,9,0,0,5,0
CL02176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
CL02184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0,0,0,12,0,0,7,0
CL02187,0,0,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0
CL02186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,0,0,30,0,0,0,0
